Date,Adj Close
5/16/2023,88.228798
5/17/2023,88.830383
5/18/2023,88.044434
5/19/2023,85.997116
5/22/2023,82.950394
5/23/2023,81.70842
5/24/2023,81.980095
5/25/2023,81.834557
5/26/2023,84.434937
5/30/2023,81.892776
5/31/2023,80.194763
6/1/2023,81.048615
6/2/2023,81.436737
6/5/2023,80.582886
6/6/2023,84.444641
6/7/2023,83.707222
6/8/2023,82.465248
6/9/2023,84.357323
6/12/2023,84.531975
6/13/2023,84.871574
6/14/2023,86.511375
6/15/2023,86.967407
6/16/2023,86.608406
6/20/2023,83.214996
6/21/2023,84.417702
6/22/2023,83.046028
6/23/2023,83.185181
6/26/2023,82.92675
6/27/2023,85.093597
6/28/2023,85.133354
6/29/2023,84.785469
6/30/2023,84.328239
7/3/2023,86.06768
7/5/2023,84.705948
7/6/2023,84.51709
7/7/2023,85.332146
7/10/2023,86.057747
7/11/2023,86.942375
7/12/2023,87.190872
7/13/2023,88.333931
7/14/2023,88.433327
7/17/2023,88.691765
7/18/2023,92.657692
7/19/2023,92.31974
7/20/2023,88.930313
7/21/2023,87.220688
7/24/2023,84.775528
7/25/2023,83.085777
7/26/2023,86.693886
7/27/2023,88.204712
7/28/2023,89.795059
7/31/2023,90.053497
8/1/2023,87.419479
8/2/2023,84.954445
8/3/2023,84.01017
8/4/2023,86.59449
8/7/2023,88.314049
8/8/2023,87.995979
8/9/2023,87.827011
8/10/2023,88.940254
8/11/2023,87.757431
8/14/2023,87.558632
8/15/2023,88.363754
8/16/2023,88.711639
8/17/2023,86.66407
8/18/2023,87.62822
8/21/2023,86.753525
8/22/2023,86.147202
8/23/2023,87.091476
8/24/2023,86.852921
8/25/2023,87.856827
8/28/2023,89.029709
8/29/2023,92.429077
8/30/2023,94.417015
8/31/2023,92.041428
9/1/2023,91.286011
9/5/2023,93.154678
9/6/2023,93.045341
9/7/2023,91.514626
9/8/2023,92.120949
9/11/2023,94.824547
9/12/2023,96.961578
9/13/2023,97.060974
9/14/2023,97.48838
9/15/2023,96.067001
9/18/2023,96.419998
9/19/2023,96.550003
9/20/2023,97.230003
9/21/2023,96.379997
9/22/2023,95.400002
9/25/2023,96.589996
9/26/2023,95.010002
