Date,Adj Close
6/14/2023,50.439999
6/15/2023,50.34
6/16/2023,50.419998
6/20/2023,49.509998
6/21/2023,49.580002
6/22/2023,49.669998
6/23/2023,49.25
6/26/2023,49.959999
6/27/2023,51.93
6/28/2023,52.439999
6/29/2023,52.27
6/30/2023,53.18
7/3/2023,53.189999
7/5/2023,53.650002
7/6/2023,52.790001
7/7/2023,53.75
7/10/2023,55.549999
7/11/2023,56.34
7/12/2023,55.990002
7/13/2023,54.34
7/14/2023,52.360001
7/17/2023,52.16
7/18/2023,53.419998
7/19/2023,54.43
7/20/2023,54.080002
7/21/2023,54.150002
7/24/2023,53.330002
7/25/2023,48.18
7/26/2023,47.860001
7/27/2023,47.139999
7/28/2023,48.119999
7/31/2023,48.630001
8/1/2023,47.900002
8/2/2023,47.919998
8/3/2023,46.810001
8/4/2023,46.740002
8/7/2023,46.790001
8/8/2023,47.200001
8/9/2023,46.610001
8/10/2023,46.709999
8/11/2023,46.080002
8/14/2023,46.240002
8/15/2023,45.41
8/16/2023,44.59
8/17/2023,43.459999
8/18/2023,42.77
8/21/2023,42.950001
8/22/2023,42.73
8/23/2023,42.650002
8/24/2023,42.119999
8/25/2023,41.82
8/28/2023,41.990002
8/29/2023,42.299999
8/30/2023,42.080002
8/31/2023,41.970001
9/1/2023,41.779999
9/5/2023,40.34
9/6/2023,40.540001
9/7/2023,40.02
9/8/2023,39.810001
9/11/2023,40.43
9/12/2023,40.110001
9/13/2023,39.130001
9/14/2023,39.360001
9/15/2023,39.470001
9/18/2023,38.880001
9/19/2023,39.080002
9/20/2023,38.610001
9/21/2023,38.150002
9/22/2023,37.5
9/25/2023,37.360001
9/26/2023,36.84
